"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature"
2023-08-10 10:44:44.569, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:45.573, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:46.577, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:47.580, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:48.520, [INFO],Begin expantion
2023-08-10 10:44:48.583, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:49.23 , [INFO],Expanded
2023-08-10 10:44:49.586, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:50.589, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:51.592, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:52.596, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:53.599, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:54.602, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:55.605, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:56.608, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:57.611, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:58.614, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:44:59.35 , [INFO],Cut case
2023-08-10 10:44:59.617, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:45:00.620, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:45:01.623, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:45:02.627, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:45:03.630, [INFO],Land,719,364,1016.116455078125,0.083251953125,6,32.76875
2023-08-10 10:45:04.41 , [INFO],Begin expantion
2023-08-10 10:45:04.544, [INFO],Expanded
2023-08-10 10:45:04.636, [INFO],Waiting for drone to connect...
2023-08-10 10:45:06.290, [INFO],Connected Drone!
2023-08-10 10:45:06.292, [INFO],Waiting for drone to have a global position estimate...
