"Timeinfo","Level","Message","Light","Light Counter","Pressure","Disp Pressure","Pressure Counter","Temperature","Disp Pressure 5sec"
2023-08-19 04:53:12.612, [INFO],Outside,120,25,0,0,0,0,nan
2023-08-19 04:53:13.615, [INFO],Outside,119,27,0,0,0,0,nan
2023-08-19 04:53:14.618, [INFO],Outside,119,29,0,0,0,0,nan
2023-08-19 04:53:15.623, [INFO],Outside,121,31,0,0,0,0,nan
2023-08-19 04:53:16.625, [INFO],Outside,120,33,0,0,0,0,nan
2023-08-19 04:53:17.628, [INFO],Outside,119,35,0,0,0,0,nan
2023-08-19 04:53:18.630, [INFO],Outside,122,37,0,0,0,0,nan
2023-08-19 04:53:19.633, [INFO],Outside,121,39,0,0,0,0,nan
2023-08-19 04:53:20.638, [INFO],Outside,122,41,0,0,0,0,nan
2023-08-19 04:53:21.640, [INFO],Outside,123,42,0,0,0,0,nan
2023-08-19 04:53:22.643, [INFO],Outside,122,44,0,0,0,0,nan
2023-08-19 04:53:23.646, [INFO],Outside,125,46,0,0,0,0,nan
2023-08-19 04:53:24.648, [INFO],Outside,123,48,0,0,0,0,nan
2023-08-19 04:53:25.653, [INFO],Outside,125,50,0,0,0,0,nan
2023-08-19 04:53:26.656, [INFO],Outside,125,52,0,0,0,0,nan
2023-08-19 04:53:27.659, [INFO],Outside,126,54,0,0,0,0,nan
2023-08-19 04:53:28.662, [INFO],Outside,129,56,0,0,0,0,nan
2023-08-19 04:53:29.665, [INFO],Outside,131,58,0,0,0,0,nan
2023-08-19 04:53:30.669, [INFO],Outside,131,59,0,0,0,0,nan
2023-08-19 04:53:30.705, [INFO],Storage Succeeded
2023-08-19 04:53:31.672, [INFO],Storage,133,0,0,0,0,0,nan
2023-08-19 04:53:32.675, [INFO],Storage,134,0,0,0,0,0,nan
2023-08-19 04:53:33.677, [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:53:34.679, [INFO],Storage,137,0,0,0,0,0,nan
2023-08-19 04:53:35.685, [INFO],Storage,140,0,0,0,0,0,nan
2023-08-19 04:53:36.688, [INFO],Storage,140,0,0,0,0,0,nan
2023-08-19 04:53:37.690, [INFO],Storage,139,0,0,0,0,0,nan
2023-08-19 04:53:38.693, [INFO],Storage,131,0,0,0,0,0,nan
2023-08-19 04:53:39.695, [INFO],Storage,132,0,0,0,0,0,nan
2023-08-19 04:53:40.700, [INFO],Storage,127,0,0,0,0,0,nan
2023-08-19 04:53:41.702, [INFO],Storage,125,0,0,0,0,0,nan
2023-08-19 04:53:42.705, [INFO],Storage,122,0,0,0,0,0,nan
2023-08-19 04:53:43.708, [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:53:44.710, [INFO],Storage,119,0,0,0,0,0,nan
2023-08-19 04:53:45.717, [INFO],Storage,117,0,0,0,0,0,nan
2023-08-19 04:53:46.720, [INFO],Storage,117,0,0,0,0,0,nan
2023-08-19 04:53:47.722, [INFO],Storage,116,0,0,0,0,0,nan
2023-08-19 04:53:48.725, [INFO],Storage,113,0,0,0,0,0,nan
2023-08-19 04:53:49.727, [INFO],Storage,112,0,0,0,0,0,nan
2023-08-19 04:53:50.731, [INFO],Storage,113,0,0,0,0,0,nan
2023-08-19 04:53:51.734, [INFO],Storage,111,0,0,0,0,0,nan
2023-08-19 04:53:52.738, [INFO],Storage,113,0,0,0,0,0,nan
2023-08-19 04:53:53.741, [INFO],Storage,112,0,0,0,0,0,nan
2023-08-19 04:53:54.744, [INFO],Storage,112,0,0,0,0,0,nan
2023-08-19 04:53:55.748, [INFO],Storage,113,0,0,0,0,0,nan
2023-08-19 04:53:56.751, [INFO],Storage,112,0,0,0,0,0,nan
2023-08-19 04:53:57.754, [INFO],Storage,114,0,0,0,0,0,nan
2023-08-19 04:53:58.757, [INFO],Storage,117,0,0,0,0,0,nan
2023-08-19 04:53:59.760, [INFO],Storage,116,0,0,0,0,0,nan
2023-08-19 04:54:00.764, [INFO],Storage,118,0,0,0,0,0,nan
2023-08-19 04:54:01.768, [INFO],Storage,116,0,0,0,0,0,nan
2023-08-19 04:54:02.772, [INFO],Storage,117,0,0,0,0,0,nan
2023-08-19 04:54:03.776, [INFO],Storage,119,0,0,0,0,0,nan
2023-08-19 04:54:04.779, [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:54:05.785, [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:54:06.788, [INFO],Storage,119,0,0,0,0,0,nan
2023-08-19 04:54:07.792, [INFO],Storage,118,0,0,0,0,0,nan
2023-08-19 04:54:08.794, [INFO],Storage,118,0,0,0,0,0,nan
2023-08-19 04:54:09.797, [INFO],Storage,121,0,0,0,0,0,nan
2023-08-19 04:54:10.802, [INFO],Storage,122,0,0,0,0,0,nan
2023-08-19 04:54:11.805, [INFO],Storage,122,0,0,0,0,0,nan
2023-08-19 04:54:12.807, [INFO],Storage,122,0,0,0,0,0,nan
2023-08-19 04:54:13.810, [INFO],Storage,121,0,0,0,0,0,nan
2023-08-19 04:54:14.813, [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:54:15.818, [INFO],Storage,121,0,0,0,0,0,nan
2023-08-19 04:54:16.821, [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:54:17.824, [INFO],Storage,121,0,0,0,0,0,nan
2023-08-19 04:54:18.827, [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:54:19.830, [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:54:20.835, [INFO],Storage,119,0,0,0,0,0,nan
2023-08-19 04:54:21.837, [INFO],Storage,122,0,0,0,0,0,nan
2023-08-19 04:54:22.840, [INFO],Storage,124,0,0,0,0,0,nan
2023-08-19 04:54:23.842, [INFO],Storage,125,0,0,0,0,0,nan
2023-08-19 04:54:24.845, [INFO],Storage,128,0,0,0,0,0,nan
2023-08-19 04:54:25.850, [INFO],Storage,128,0,0,0,0,0,nan
2023-08-19 04:54:26.852, [INFO],Storage,128,0,0,0,0,0,nan
2023-08-19 04:54:27.855, [INFO],Storage,126,0,0,0,0,0,nan
2023-08-19 04:54:28.858, [INFO],Storage,127,0,0,0,0,0,nan
2023-08-19 04:54:29.861, [INFO],Storage,130,0,0,0,0,0,nan
2023-08-19 04:54:30.865, [INFO],Storage,127,0,0,0,0,0,nan
2023-08-19 04:54:31.868, [INFO],Storage,128,0,0,0,0,0,nan
2023-08-19 04:54:32.871, [INFO],Storage,128,0,0,0,0,0,nan
2023-08-19 04:54:33.874, [INFO],Storage,126,0,0,0,0,0,nan
2023-08-19 04:54:34.877, [INFO],Storage,125,0,0,0,0,0,nan
2023-08-19 04:54:35.881, [INFO],Storage,128,0,0,0,0,0,nan
2023-08-19 04:54:36.884, [INFO],Storage,124,0,0,0,0,0,nan
2023-08-19 04:54:37.887, [INFO],Storage,104,0,0,0,0,0,nan
2023-08-19 04:54:38.889, [INFO],Storage,122,0,0,0,0,0,nan
2023-08-19 04:54:39.892, [INFO],Storage,119,0,0,0,0,0,nan
2023-08-19 04:54:40.896, [INFO],Storage,124,0,0,0,0,0,nan
2023-08-19 04:54:41.899, [INFO],Storage,134,0,0,0,0,0,nan
2023-08-19 04:54:42.902, [INFO],Storage,134,0,0,0,0,0,nan
2023-08-19 04:54:43.904, [INFO],Storage,132,0,0,0,0,0,nan
2023-08-19 04:54:44.907, [INFO],Storage,132,0,0,0,0,0,nan
2023-08-19 04:54:45.912, [INFO],Storage,130,0,0,0,0,0,nan
2023-08-19 04:54:46.914, [INFO],Storage,130,0,0,0,0,0,nan
2023-08-19 04:54:47.917, [INFO],Storage,132,0,0,0,0,0,nan
2023-08-19 04:54:48.920, [INFO],Storage,134,0,0,0,0,0,nan
2023-08-19 04:54:49.923, [INFO],Storage,134,0,0,0,0,0,nan
2023-08-19 04:54:50.928, [INFO],Storage,133,0,0,0,0,0,nan
2023-08-19 04:54:51.931, [INFO],Storage,130,0,0,0,0,0,nan
2023-08-19 04:54:52.934, [INFO],Storage,128,0,0,0,0,0,nan
2023-08-19 04:54:53.937, [INFO],Storage,125,0,0,0,0,0,nan
2023-08-19 04:54:54.940, [INFO],Storage,121,0,0,0,0,0,nan
2023-08-19 04:54:55.944, [INFO],Storage,121,0,0,0,0,0,nan
2023-08-19 04:54:56.947, [INFO],Storage,124,0,0,0,0,0,nan
2023-08-19 04:54:57.950, [INFO],Storage,137,0,0,0,0,0,nan
2023-08-19 04:54:58.952, [INFO],Storage,146,0,0,0,0,0,nan
2023-08-19 04:54:59.955, [INFO],Storage,133,0,0,0,0,0,nan
2023-08-19 04:55:00.960, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:55:01.962, [INFO],Storage,140,0,0,0,0,0,nan
2023-08-19 04:55:02.965, [INFO],Storage,139,0,0,0,0,0,nan
2023-08-19 04:55:03.968, [INFO],Storage,137,0,0,0,0,0,nan
2023-08-19 04:55:04.973, [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:55:05.978, [INFO],Storage,133,0,0,0,0,0,nan
2023-08-19 04:55:06.981, [INFO],Storage,132,0,0,0,0,0,nan
2023-08-19 04:55:07.984, [INFO],Storage,126,0,0,0,0,0,nan
2023-08-19 04:55:08.987, [INFO],Storage,123,0,0,0,0,0,nan
2023-08-19 04:55:09.990, [INFO],Storage,124,0,0,0,0,0,nan
2023-08-19 04:55:10.997, [INFO],Storage,125,0,0,0,0,0,nan
2023-08-19 04:55:12.0  , [INFO],Storage,123,0,0,0,0,0,nan
2023-08-19 04:55:13.3  , [INFO],Storage,125,0,0,0,0,0,nan
2023-08-19 04:55:14.6  , [INFO],Storage,124,0,0,0,0,0,nan
2023-08-19 04:55:15.9  , [INFO],Storage,126,0,0,0,0,0,nan
2023-08-19 04:55:16.14 , [INFO],Storage,124,0,0,0,0,0,nan
2023-08-19 04:55:17.17 , [INFO],Storage,123,0,0,0,0,0,nan
2023-08-19 04:55:18.20 , [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:55:19.23 , [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:55:20.26 , [INFO],Storage,118,0,0,0,0,0,nan
2023-08-19 04:55:21.31 , [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:55:22.34 , [INFO],Storage,122,0,0,0,0,0,nan
2023-08-19 04:55:23.37 , [INFO],Storage,120,0,0,0,0,0,nan
2023-08-19 04:55:24.40 , [INFO],Storage,123,0,0,0,0,0,nan
2023-08-19 04:55:25.43 , [INFO],Storage,121,0,0,0,0,0,nan
2023-08-19 04:55:26.47 , [INFO],Storage,125,0,0,0,0,0,nan
2023-08-19 04:55:27.50 , [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:55:28.53 , [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:55:29.56 , [INFO],Storage,137,0,0,0,0,0,nan
2023-08-19 04:55:30.59 , [INFO],Storage,137,0,0,0,0,0,nan
2023-08-19 04:55:31.64 , [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:55:32.66 , [INFO],Storage,140,0,0,0,0,0,nan
2023-08-19 04:55:33.69 , [INFO],Storage,143,0,0,0,0,0,nan
2023-08-19 04:55:34.73 , [INFO],Storage,143,0,0,0,0,0,nan
2023-08-19 04:55:35.75 , [INFO],Storage,145,0,0,0,0,0,nan
2023-08-19 04:55:36.80 , [INFO],Storage,146,0,0,0,0,0,nan
2023-08-19 04:55:37.83 , [INFO],Storage,142,0,0,0,0,0,nan
2023-08-19 04:55:38.86 , [INFO],Storage,147,0,0,0,0,0,nan
2023-08-19 04:55:39.89 , [INFO],Storage,148,0,0,0,0,0,nan
2023-08-19 04:55:40.92 , [INFO],Storage,147,0,0,0,0,0,nan
2023-08-19 04:55:41.96 , [INFO],Storage,149,0,0,0,0,0,nan
2023-08-19 04:55:42.99 , [INFO],Storage,142,0,0,0,0,0,nan
2023-08-19 04:55:43.102, [INFO],Storage,141,0,0,0,0,0,nan
2023-08-19 04:55:44.105, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:55:45.109, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:55:46.114, [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:55:47.118, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:55:48.122, [INFO],Storage,139,0,0,0,0,0,nan
2023-08-19 04:55:49.126, [INFO],Storage,143,0,0,0,0,0,nan
2023-08-19 04:55:50.130, [INFO],Storage,140,0,0,0,0,0,nan
2023-08-19 04:55:51.135, [INFO],Storage,140,0,0,0,0,0,nan
2023-08-19 04:55:52.138, [INFO],Storage,140,0,0,0,0,0,nan
2023-08-19 04:55:53.141, [INFO],Storage,141,0,0,0,0,0,nan
2023-08-19 04:55:54.144, [INFO],Storage,144,0,0,0,0,0,nan
2023-08-19 04:55:55.147, [INFO],Storage,145,0,0,0,0,0,nan
2023-08-19 04:55:56.152, [INFO],Storage,147,0,0,0,0,0,nan
2023-08-19 04:55:57.155, [INFO],Storage,153,0,0,0,0,0,nan
2023-08-19 04:55:58.158, [INFO],Storage,149,0,0,0,0,0,nan
2023-08-19 04:55:59.161, [INFO],Storage,152,0,0,0,0,0,nan
2023-08-19 04:56:00.164, [INFO],Storage,149,0,0,0,0,0,nan
2023-08-19 04:56:01.169, [INFO],Storage,146,0,0,0,0,0,nan
2023-08-19 04:56:02.173, [INFO],Storage,153,0,0,0,0,0,nan
2023-08-19 04:56:03.177, [INFO],Storage,149,0,0,0,0,0,nan
2023-08-19 04:56:04.181, [INFO],Storage,143,0,0,0,0,0,nan
2023-08-19 04:56:05.185, [INFO],Storage,137,0,0,0,0,0,nan
2023-08-19 04:56:06.189, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:56:07.193, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:56:08.196, [INFO],Storage,132,0,0,0,0,0,nan
2023-08-19 04:56:09.200, [INFO],Storage,133,0,0,0,0,0,nan
2023-08-19 04:56:10.203, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:56:11.208, [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:56:12.212, [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:56:13.216, [INFO],Storage,133,0,0,0,0,0,nan
2023-08-19 04:56:14.218, [INFO],Storage,135,0,0,0,0,0,nan
2023-08-19 04:56:15.221, [INFO],Storage,133,0,0,0,0,0,nan
2023-08-19 04:56:16.227, [INFO],Storage,134,0,0,0,0,0,nan
2023-08-19 04:56:17.230, [INFO],Storage,136,0,0,0,0,0,nan
2023-08-19 04:56:18.233, [INFO],Storage,935,8,0,0,0,0,nan
2023-08-19 04:56:18.297, [INFO],Release Succeeded
2023-08-19 04:56:18.687, [INFO],failed
2023-08-19 04:56:19.235, [INFO],Released,971,10,760.0,256.487548828125,0,35.983333333333334,nan
2023-08-19 04:56:20.238, [INFO],Released,971,10,760.0,256.487548828125,0,35.983333333333334,nan
2023-08-19 04:56:21.243, [INFO],Released,971,10,1016.42822265625,-0.009033203125,1,35.97291666666666,nan
2023-08-19 04:56:22.246, [INFO],Released,971,10,1016.42822265625,-0.009033203125,1,35.97291666666666,nan
2023-08-19 04:56:23.249, [INFO],Released,971,10,1016.458251953125,-0.009033203125,1,35.94375,nan
2023-08-19 04:56:24.252, [INFO],Released,971,10,1016.458251953125,-0.102783203125,2,35.954166666666666,nan
2023-08-19 04:56:25.255, [INFO],Released,971,10,1016.458251953125,-0.102783203125,2,35.954166666666666,nan
2023-08-19 04:56:26.260, [INFO],Released,971,10,1016.458251953125,-0.06640625,3,35.958333333333336,nan
2023-08-19 04:56:27.264, [INFO],Released,971,10,1016.458251953125,-0.06640625,3,35.958333333333336,nan
2023-08-19 04:56:28.268, [INFO],Released,971,10,1016.38134765625,-0.0126953125,4,35.952083333333334,nan
2023-08-19 04:56:29.272, [INFO],Released,971,10,1016.38134765625,-0.0126953125,4,35.952083333333334,nan
2023-08-19 04:56:30.276, [INFO],Released,971,10,1016.38134765625,-0.0126953125,4,35.952083333333334,nan
2023-08-19 04:56:31.281, [INFO],Released,971,10,1016.362548828125,0.0576171875,5,35.93333333333334,nan
2023-08-19 04:56:32.284, [INFO],Released,971,10,1016.362548828125,0.0576171875,5,35.93333333333334,nan
2023-08-19 04:56:33.286, [INFO],Released,971,10,1016.424072265625,-0.008544921875,6,35.90208333333334,nan
2023-08-19 04:56:34.289, [INFO],Released,971,10,1016.424072265625,-0.008544921875,6,35.90208333333334,nan
2023-08-19 04:56:35.292, [INFO],Released,971,10,1016.399169921875,-0.008544921875,6,35.87916666666666,nan
2023-08-19 04:56:36.297, [INFO],Released,971,10,1016.399169921875,0.017822265625,7,35.891666666666666,nan
2023-08-19 04:56:37.300, [INFO],Released,971,10,1016.399169921875,0.017822265625,7,35.891666666666666,nan
2023-08-19 04:56:38.303, [INFO],Released,971,10,1016.405029296875,-0.03857421875,8,35.860416666666666,nan
2023-08-19 04:56:39.306, [INFO],Released,971,10,1016.405029296875,-0.03857421875,8,35.860416666666666,nan
2023-08-19 04:56:40.309, [INFO],Released,971,10,1016.3740234375,0.031494140625,9,35.84166666666667,nan
2023-08-19 04:56:41.314, [INFO],Released,971,10,1016.3740234375,0.031494140625,9,35.84166666666667,nan
2023-08-19 04:56:42.317, [INFO],Released,971,10,1016.409423828125,0.031494140625,9,35.79375,nan
2023-08-19 04:56:43.320, [INFO],Released,971,10,1016.409423828125,-0.003173828125,10,35.802083333333336,nan
2023-08-19 04:56:44.323, [INFO],Released,971,10,1016.409423828125,-0.003173828125,10,35.802083333333336,nan
2023-08-19 04:56:45.326, [INFO],Released,971,10,1016.363525390625,0.025634765625,11,35.760416666666664,nan
2023-08-19 04:56:46.330, [INFO],Released,971,10,1016.363525390625,0.025634765625,11,35.760416666666664,nan
2023-08-19 04:56:47.333, [INFO],Released,971,10,1016.341796875,0.025634765625,11,35.704166666666666,nan
2023-08-19 04:56:47.357, [INFO],failed
2023-08-19 04:56:48.336, [INFO],Released,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:49.339, [INFO],Released,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:49.360, [INFO],Landing Succeeded
2023-08-19 04:56:49.363, [INFO],Cut case
2023-08-19 04:56:49.365, [INFO],Begin expantion
2023-08-19 04:56:50.341, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:51.347, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:52.350, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:53.353, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:54.355, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:54.872, [INFO],Expanded
2023-08-19 04:56:55.358, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:56.363, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:57.365, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:58.368, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:56:59.371, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:00.374, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:01.378, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:02.380, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:03.383, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:04.386, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:04.884, [INFO],Cut case
2023-08-19 04:57:04.885, [INFO],Begin expantion
2023-08-19 04:57:05.388, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:06.393, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:07.396, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:08.399, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:09.401, [INFO],Land,971,10,1016.341796875,0.090576171875,0,35.704166666666666,nan
2023-08-19 04:57:10.392, [INFO],Expanded
2023-08-19 04:57:11.106, [INFO],['/dev/ttyACM0', '/dev/ttyAMA0']
2023-08-19 04:57:11.109, [INFO],system_address: /dev/ttyACMO
2023-08-19 04:57:11.111, [INFO],Waiting for drone to connect...
2023-08-19 04:57:12.621, [INFO],Connected Drone!
2023-08-19 04:57:12.628, [INFO],Waiting for drone to have a global position estimate...
2023-08-19 04:57:14.752, [INFO],-- Global position estimate OK
2023-08-19 04:57:14.754, [INFO],waiting for pixhawk to hold
2023-08-19 04:57:15.753, [INFO],--Holding
2023-08-19 04:57:16.754, [INFO],-- Hold
2023-08-19 04:57:21.990, [INFO],0.0,-1.0,0.0,0.0,0.0,0.0
2023-08-19 04:57:22.494, [INFO],0.0,0.0399225,-0.213,13.431,40.142604,139.98788
2023-08-19 04:57:23.0  , [INFO],HOLD,0.0399228,-0.225,13.419,40.142604,139.98788
2023-08-19 04:57:23.503, [INFO],HOLD,0.0399229,-0.247,13.398,40.142604,139.98788
2023-08-19 04:57:24.6  , [INFO],HOLD,0.039923,-0.267,13.378,40.142604,139.98788
2023-08-19 04:57:24.510, [INFO],HOLD,0.0399229,-0.279,13.365,40.142604,139.98788
2023-08-19 04:57:24.971, [INFO],--Clear mission
2023-08-19 04:57:25.4  , [INFO],-- Uploading mission
2023-08-19 04:57:25.15 , [INFO],HOLD,0.0399227,-0.283,13.361001,40.142604,139.98788
2023-08-19 04:57:25.43 , [INFO],waiting for pixhawk to hold
2023-08-19 04:57:25.518, [INFO],HOLD,0.0399228,-0.28,13.364,40.142604,139.98788
2023-08-19 04:57:25.751, [INFO],-- Hold
2023-08-19 04:57:26.756, [INFO],waiting for pixhawk to arm
2023-08-19 04:57:26.769, [INFO],HOLD,0.0399226,-0.281,13.363,40.142605,139.98788
2023-08-19 04:57:27.273, [INFO],HOLD,0.0399248,-0.244,13.401,40.142605,139.98788
2023-08-19 04:57:27.753, [INFO],--Arming
2023-08-19 04:57:27.779, [INFO],HOLD,0.0399266,-0.228,13.416,40.142605,139.98788
2023-08-19 04:57:27.785, [ERROR],COMMAND_DENIED: 'Command Denied'; origin: arm(); params: ()
2023-08-19 04:57:28.796, [INFO],HOLD,0.0399266,-0.228,13.416,40.142605,139.98788
2023-08-19 04:57:29.298, [INFO],HOLD,0.0399266,-0.371,13.274,40.142605,139.98788
2023-08-19 04:57:29.751, [INFO],--Arming
2023-08-19 04:57:29.783, [ERROR],COMMAND_DENIED: 'Command Denied'; origin: arm(); params: ()
2023-08-19 04:57:30.792, [INFO],HOLD,0.039927,-0.387,13.257,40.142605,139.98788
2023-08-19 04:57:31.295, [INFO],HOLD,0.0399294,-0.415,13.229001,40.142606,139.98788
2023-08-19 04:57:31.750, [INFO],--Arming
2023-08-19 04:57:31.782, [ERROR],COMMAND_DENIED: 'Command Denied'; origin: arm(); params: ()
2023-08-19 04:57:32.796, [INFO],HOLD,0.0399283,-0.438,13.207,40.142606,139.98788
2023-08-19 04:57:33.300, [INFO],HOLD,0.0399261,-0.497,13.148,40.142607,139.98788
2023-08-19 04:57:33.753, [INFO],--Arming
2023-08-19 04:57:33.779, [ERROR],COMMAND_DENIED: 'Command Denied'; origin: arm(); params: ()
2023-08-19 04:57:34.789, [INFO],HOLD,0.0399227,-0.508,13.137001,40.142607,139.98788
2023-08-19 04:57:35.292, [INFO],HOLD,0.039924,-0.02,13.094,40.142608,139.98788
2023-08-19 04:57:35.751, [INFO],--Arming
