"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-14 03:08:00.995, [INFO],HOLD,10.019925,11.13,1202.4901,40.864958,-119.1105
2023-09-14 03:08:01.499, [INFO],HOLD,9.9262011,11.083,1202.4431,40.864981,-119.1105
2023-09-14 03:08:02.2  , [INFO],HOLD,9.8648519,11.043,1202.402,40.865004,-119.1105
2023-09-14 03:08:02.504, [INFO],HOLD,9.8084424,10.976,1202.336,40.865026,-119.1105
2023-09-14 03:08:03.6  , [INFO],HOLD,9.7926636,10.999,1202.359,40.865048,-119.1105
2023-09-14 03:08:03.508, [INFO],HOLD,9.8123486,10.994,1202.353,40.86507,-119.1105
2023-09-14 03:08:04.10 , [INFO],HOLD,9.7265477,10.953,1202.312,40.865093,-119.1105
2023-09-14 03:08:04.513, [INFO],HOLD,9.6801027,10.965,1202.324,40.865114,-119.1105
2023-09-14 03:08:05.16 , [INFO],HOLD,9.6894399,10.957,1202.317,40.865136,-119.1105
2023-09-14 03:08:05.519, [INFO],HOLD,9.6815044,10.937,1202.296,40.865158,-119.1105
2023-09-14 03:08:06.27 , [INFO],HOLD,9.6547107,10.948,1202.3081,40.86518,-119.1105
2023-09-14 03:08:06.529, [INFO],HOLD,9.6855585,10.967,1202.327,40.865202,-119.1105
2023-09-14 03:08:07.32 , [INFO],HOLD,9.7441691,10.949,1202.3081,40.865224,-119.1105
2023-09-14 03:08:07.536, [INFO],HOLD,9.7283621,10.999,1202.358,40.865247,-119.1105
2023-09-14 03:08:08.39 , [INFO],HOLD,9.7266223,11.046,1202.406,40.865269,-119.1105
2023-09-14 03:08:08.542, [INFO],HOLD,9.6668163,11.025,1202.384,40.865291,-119.1105
2023-09-14 03:08:09.44 , [INFO],HOLD,9.6020268,10.994,1202.353,40.865312,-119.1105
2023-09-14 03:08:09.548, [INFO],HOLD,9.5549391,10.955,1202.315,40.865333,-119.1105
2023-09-14 03:08:10.51 , [INFO],HOLD,9.4870878,10.89,1202.249,40.865355,-119.1105
2023-09-14 03:08:10.558, [INFO],HOLD,9.4431239,10.831,1202.19,40.865376,-119.1105
2023-09-14 03:08:11.65 , [INFO],HOLD,9.4468952,10.827,1202.186,40.865403,-119.1105
2023-09-14 03:08:11.570, [INFO],HOLD,9.4581925,10.868,1202.227,40.865424,-119.1105
2023-09-14 03:08:12.74 , [INFO],HOLD,9.5034269,10.839,1202.199,40.865446,-119.1105
2023-09-14 03:08:12.577, [INFO],HOLD,9.5536151,10.853,1202.212,40.865468,-119.1105
2023-09-14 03:08:13.79 , [INFO],HOLD,9.5931295,10.848,1202.208,40.86549,-119.1105
2023-09-14 03:08:13.582, [INFO],HOLD,9.7029389,10.865,1202.225,40.865512,-119.1105
2023-09-14 03:08:14.84 , [INFO],HOLD,9.7513294,10.904,1202.263,40.865534,-119.1105
2023-09-14 03:08:14.587, [INFO],HOLD,9.9137012,10.971,1202.331,40.865557,-119.1105
2023-09-14 03:08:15.90 , [INFO],HOLD,10.020983,11.072,1202.431,40.86558,-119.1105
2023-09-14 03:08:15.593, [INFO],HOLD,10.052353,11.091,1202.451,40.865603,-119.1105
2023-09-14 03:08:16.103, [INFO],HOLD,9.988341,11.037,1202.3959,40.865626,-119.1105
2023-09-14 03:08:16.606, [INFO],HOLD,9.9932974,11.011,1202.3701,40.865649,-119.1105
2023-09-14 03:08:17.110, [INFO],HOLD,9.9358017,10.968,1202.327,40.865672,-119.1104
2023-09-14 03:08:17.617, [INFO],HOLD,9.9558901,10.927,1202.2871,40.865694,-119.1104
2023-09-14 03:08:18.120, [INFO],HOLD,9.9386649,10.912,1202.272,40.865717,-119.1104
2023-09-14 03:08:18.623, [INFO],HOLD,9.9517242,10.852,1202.212,40.865739,-119.1104
2023-09-14 03:08:19.130, [INFO],HOLD,9.9685559,10.814,1202.174,40.86576,-119.1104
2023-09-14 03:08:19.635, [INFO],HOLD,10.069616,10.834,1202.194,40.865783,-119.1104
2023-09-14 03:08:20.137, [INFO],HOLD,10.161362,10.89,1202.249,40.865805,-119.1104
2023-09-14 03:08:20.639, [INFO],HOLD,10.155538,10.952,1202.312,40.865827,-119.1104
2023-09-14 03:08:21.142, [INFO],HOLD,10.275252,10.995,1202.3551,40.865849,-119.1104
2023-09-14 03:08:21.644, [INFO],HOLD,10.326105,11.034,1202.394,40.865872,-119.1104
2023-09-14 03:08:22.149, [INFO],HOLD,10.323936,11.083,1202.442,40.865894,-119.1104
2023-09-14 03:08:22.654, [INFO],HOLD,10.273151,11.098,1202.457,40.865917,-119.1104
2023-09-14 03:08:23.158, [INFO],HOLD,10.238778,11.1,1202.46,40.865944,-119.1104
2023-09-14 03:08:23.661, [INFO],HOLD,10.170596,11.077,1202.436,40.865966,-119.1104
2023-09-14 03:08:24.164, [INFO],HOLD,10.073247,11.015,1202.375,40.865988,-119.1104
2023-09-14 03:08:24.668, [INFO],HOLD,9.9999722,10.961,1202.32,40.866011,-119.1104
2023-09-14 03:08:25.172, [INFO],HOLD,9.982955,10.961,1202.32,40.866034,-119.1104
2023-09-14 03:08:25.676, [INFO],HOLD,9.9317649,10.923,1202.283,40.866057,-119.1104
2023-09-14 03:08:26.184, [INFO],HOLD,9.8522221,10.928,1202.288,40.86608,-119.1104
2023-09-14 03:08:26.688, [INFO],HOLD,9.8165925,10.986,1202.346,40.866102,-119.1104
2023-09-14 03:08:27.191, [INFO],HOLD,9.771815,11.008,1202.368,40.866124,-119.1104
2023-09-14 03:08:27.695, [INFO],HOLD,9.6583707,10.93,1202.29,40.866145,-119.1104
2023-09-14 03:08:28.198, [INFO],HOLD,9.4857185,10.798,1202.1571,40.866168,-119.1104
2023-09-14 03:08:28.700, [INFO],HOLD,9.4245739,10.728,1202.087,40.86619,-119.1104
2023-09-14 03:08:29.203, [INFO],HOLD,9.4021326,10.719,1202.0791,40.866212,-119.1104
2023-09-14 03:08:29.706, [INFO],HOLD,9.4233195,10.693,1202.052,40.866234,-119.1104
2023-09-14 03:08:30.210, [INFO],HOLD,9.4253094,10.636,1201.996,40.866257,-119.1104
2023-09-14 03:08:30.713, [INFO],HOLD,9.4517959,10.591,1201.95,40.86628,-119.1104
2023-09-14 03:08:31.223, [INFO],HOLD,9.5704302,10.648,1202.008,40.866303,-119.1104
2023-09-14 03:08:31.727, [INFO],HOLD,9.6698507,10.736,1202.095,40.866325,-119.1104
2023-09-14 03:08:32.229, [INFO],HOLD,9.7560062,10.774,1202.134,40.866348,-119.1104
2023-09-14 03:08:32.732, [INFO],HOLD,9.8325713,10.827,1202.186,40.86637,-119.1104
2023-09-14 03:08:33.235, [INFO],HOLD,9.9035106,10.886,1202.2451,40.866393,-119.1104
2023-09-14 03:08:33.739, [INFO],HOLD,9.9351504,10.885,1202.2451,40.866415,-119.1104
2023-09-14 03:08:34.242, [INFO],HOLD,9.9303303,10.875,1202.234,40.866437,-119.1104
2023-09-14 03:08:34.744, [INFO],HOLD,9.8860442,10.825,1202.185,40.86646,-119.1104
2023-09-14 03:08:35.250, [INFO],HOLD,9.9126676,10.804,1202.164,40.866482,-119.1104
2023-09-14 03:08:35.751, [INFO],HOLD,9.9353997,10.809,1202.169,40.866505,-119.1104
2023-09-14 03:08:36.259, [INFO],HOLD,9.9787034,10.821,1202.18,40.866532,-119.1104
2023-09-14 03:08:36.761, [INFO],HOLD,9.9894316,10.835,1202.194,40.866555,-119.1104
2023-09-14 03:08:37.264, [INFO],HOLD,9.9763061,10.841,1202.2,40.866577,-119.1104
2023-09-14 03:08:37.768, [INFO],HOLD,10.033452,10.859,1202.218,40.8666,-119.1104
2023-09-14 03:08:38.271, [INFO],HOLD,10.026006,10.888,1202.248,40.866623,-119.1104
2023-09-14 03:08:38.774, [INFO],HOLD,9.9878311,10.921,1202.281,40.866646,-119.1104
2023-09-14 03:08:39.276, [INFO],HOLD,9.9983717,10.963,1202.322,40.866668,-119.1104
2023-09-14 03:08:39.779, [INFO],HOLD,9.9151941,10.921,1202.28,40.866689,-119.1104
2023-09-14 03:08:40.286, [INFO],HOLD,9.8065753,10.84,1202.199,40.866711,-119.1104
2023-09-14 03:08:40.788, [INFO],HOLD,9.7261979,10.777,1202.137,40.866733,-119.1104
2023-09-14 03:08:41.299, [INFO],HOLD,9.7003422,10.76,1202.119,40.866755,-119.1104
2023-09-14 03:08:41.802, [INFO],HOLD,9.5909405,10.735,1202.0941,40.866778,-119.1104
2023-09-14 03:08:42.307, [INFO],HOLD,9.5880581,10.736,1202.096,40.866801,-119.1104
2023-09-14 03:08:42.811, [INFO],HOLD,9.6195552,10.752,1202.111,40.866823,-119.1104
2023-09-14 03:08:43.313, [INFO],HOLD,9.6480955,10.776,1202.135,40.866846,-119.1104
2023-09-14 03:08:43.815, [INFO],HOLD,9.6962212,10.816,1202.175,40.866868,-119.1104
2023-09-14 03:08:44.319, [INFO],HOLD,9.7428363,10.92,1202.279,40.86689,-119.1104
2023-09-14 03:08:44.821, [INFO],HOLD,9.7271916,10.981,1202.341,40.866912,-119.1104
2023-09-14 03:08:45.325, [INFO],HOLD,9.6363419,10.933,1202.293,40.866934,-119.1104
2023-09-14 03:08:45.827, [INFO],HOLD,9.4596107,10.88,1202.2401,40.866955,-119.1104
2023-09-14 03:08:46.338, [INFO],HOLD,9.3686811,10.777,1202.137,40.866977,-119.1104
2023-09-14 03:08:46.843, [INFO],HOLD,9.3449836,10.683,1202.043,40.866999,-119.1104
2023-09-14 03:08:47.350, [INFO],HOLD,9.3095123,10.615,1201.9739,40.867021,-119.1104
2023-09-14 03:08:47.853, [INFO],HOLD,9.3718853,10.635,1201.9951,40.867048,-119.1104
2023-09-14 03:08:48.357, [INFO],HOLD,9.4691163,10.719,1202.078,40.86707,-119.1104
2023-09-14 03:08:48.859, [INFO],HOLD,9.5170223,10.806,1202.165,40.867092,-119.1104
2023-09-14 03:08:49.361, [INFO],HOLD,9.552382,10.883,1202.243,40.867115,-119.1104
2023-09-14 03:08:49.864, [INFO],HOLD,9.5482734,10.895,1202.254,40.867137,-119.1104
2023-09-14 03:08:50.367, [INFO],HOLD,9.4937717,10.856,1202.215,40.86716,-119.1104
2023-09-14 03:08:50.869, [INFO],HOLD,9.4181849,10.769,1202.129,40.867182,-119.1104
2023-09-14 03:08:51.378, [INFO],HOLD,9.4084528,10.727,1202.087,40.867204,-119.1104
2023-09-14 03:08:51.880, [INFO],HOLD,9.4371804,10.717,1202.076,40.867227,-119.1104
2023-09-14 03:08:52.385, [INFO],HOLD,9.4557663,10.728,1202.087,40.86725,-119.1104
2023-09-14 03:08:52.889, [INFO],HOLD,9.4812903,10.761,1202.121,40.867272,-119.1104
2023-09-14 03:08:53.392, [INFO],HOLD,9.4456944,10.74,1202.0989,40.867295,-119.1104
2023-09-14 03:08:53.894, [INFO],HOLD,9.3377045,10.723,1202.083,40.867317,-119.1104
2023-09-14 03:08:54.396, [INFO],HOLD,9.3024129,10.697,1202.057,40.867339,-119.1104
2023-09-14 03:08:54.899, [INFO],HOLD,9.296519,10.696,1202.056,40.867361,-119.1104
2023-09-14 03:08:55.402, [INFO],HOLD,9.2749322,10.702,1202.062,40.867382,-119.1104
2023-09-14 03:08:55.906, [INFO],HOLD,9.3180565,10.728,1202.088,40.867405,-119.1104
2023-09-14 03:08:56.408, [INFO],HOLD,9.3226297,10.741,1202.101,40.867427,-119.1104
2023-09-14 03:08:56.910, [INFO],HOLD,9.3166202,10.758,1202.117,40.86745,-119.1104
2023-09-14 03:08:57.415, [INFO],HOLD,9.3008886,10.757,1202.116,40.867472,-119.1104
2023-09-14 03:08:57.923, [INFO],HOLD,9.2798013,10.769,1202.129,40.867495,-119.1104
2023-09-14 03:08:58.427, [INFO],HOLD,9.2767341,10.772,1202.1311,40.867518,-119.1104
2023-09-14 03:08:58.930, [INFO],HOLD,9.265219,10.795,1202.154,40.867541,-119.1104
2023-09-14 03:08:59.434, [INFO],HOLD,9.2171925,10.799,1202.159,40.867563,-119.1104
2023-09-14 03:08:59.937, [INFO],HOLD,9.1764443,10.822,1202.182,40.867586,-119.1104
2023-09-14 03:09:00.440, [INFO],HOLD,9.0952323,10.773,1202.132,40.867608,-119.1104
2023-09-14 03:09:00.947, [INFO],HOLD,8.9943959,10.654,1202.013,40.867635,-119.1104
2023-09-14 03:09:01.457, [INFO],HOLD,8.9048684,10.575,1201.934,40.867657,-119.1104
2023-09-14 03:09:01.962, [INFO],HOLD,8.9394174,10.549,1201.909,40.867679,-119.1104
2023-09-14 03:09:02.464, [INFO],HOLD,9.0233477,10.583,1201.9431,40.867701,-119.1104
2023-09-14 03:09:02.967, [INFO],HOLD,9.0242511,10.579,1201.939,40.867724,-119.1104
2023-09-14 03:09:03.470, [INFO],HOLD,9.0604855,10.565,1201.925,40.867746,-119.1104
2023-09-14 03:09:03.972, [INFO],HOLD,9.1367,10.579,1201.9381,40.867769,-119.1104
2023-09-14 03:09:04.475, [INFO],HOLD,9.2208124,10.586,1201.946,40.867792,-119.1104
2023-09-14 03:09:04.978, [INFO],HOLD,9.2733838,10.612,1201.971,40.867815,-119.1104
2023-09-14 03:09:05.481, [INFO],HOLD,9.3351875,10.634,1201.994,40.867839,-119.1104
2023-09-14 03:09:05.984, [INFO],HOLD,9.3516851,10.655,1202.015,40.867861,-119.1104
2023-09-14 03:09:06.493, [INFO],HOLD,9.4180861,10.662,1202.022,40.867884,-119.1104
2023-09-14 03:09:06.995, [INFO],HOLD,9.5039116,10.709,1202.0681,40.867906,-119.1104
2023-09-14 03:09:07.499, [INFO],HOLD,9.527498,10.754,1202.114,40.867928,-119.1104
2023-09-14 03:09:08.5  , [INFO],HOLD,9.6021713,10.762,1202.122,40.86795,-119.1104
2023-09-14 03:09:08.508, [INFO],HOLD,9.5808433,10.741,1202.1,40.867972,-119.1104
2023-09-14 03:09:09.10 , [INFO],HOLD,9.5539889,10.709,1202.0681,40.867994,-119.1104
2023-09-14 03:09:09.512, [INFO],HOLD,9.5400904,10.72,1202.0791,40.868017,-119.1104
2023-09-14 03:09:10.14 , [INFO],HOLD,9.6146938,10.789,1202.148,40.868039,-119.1104
2023-09-14 03:09:10.517, [INFO],HOLD,9.5779486,10.782,1202.1411,40.868061,-119.1104
2023-09-14 03:09:11.21 , [INFO],HOLD,9.5554593,10.802,1202.161,40.868083,-119.1104
2023-09-14 03:09:11.530, [INFO],HOLD,9.5158494,10.802,1202.161,40.868106,-119.1104
2023-09-14 03:09:12.34 , [INFO],HOLD,9.4001478,10.73,1202.0891,40.868128,-119.1104
2023-09-14 03:09:12.538, [INFO],HOLD,9.3479595,10.696,1202.055,40.86815,-119.1104
2023-09-14 03:09:13.43 , [INFO],HOLD,9.3113081,10.694,1202.054,40.868172,-119.1104
2023-09-14 03:09:13.547, [INFO],HOLD,9.2777766,10.646,1202.0061,40.868199,-119.1104
2023-09-14 03:09:14.49 , [INFO],HOLD,9.204217,10.625,1201.984,40.868221,-119.1104
2023-09-14 03:09:14.553, [INFO],HOLD,9.1805185,10.61,1201.9691,40.868243,-119.1104
2023-09-14 03:09:15.55 , [INFO],HOLD,9.1577639,10.575,1201.935,40.868265,-119.1104
2023-09-14 03:09:15.558, [INFO],HOLD,9.1262752,10.52,1201.879,40.868288,-119.1104
2023-09-14 03:09:16.61 , [INFO],HOLD,9.1568322,10.52,1201.879,40.868311,-119.1104
2023-09-14 03:09:16.570, [INFO],HOLD,9.2188699,10.564,1201.923,40.868334,-119.1103
2023-09-14 03:09:17.74 , [INFO],HOLD,9.223521,10.614,1201.973,40.868356,-119.1103
2023-09-14 03:09:17.579, [INFO],HOLD,9.1990554,10.643,1202.002,40.868378,-119.1103
2023-09-14 03:09:18.81 , [INFO],HOLD,9.1648089,10.611,1201.971,40.8684,-119.1104
2023-09-14 03:09:18.585, [INFO],HOLD,9.194397,10.622,1201.981,40.868422,-119.1104
2023-09-14 03:09:19.88 , [INFO],HOLD,9.2212407,10.638,1201.998,40.868445,-119.1103
2023-09-14 03:09:19.591, [INFO],HOLD,9.2437223,10.608,1201.968,40.868468,-119.1103
2023-09-14 03:09:20.93 , [INFO],HOLD,9.2712254,10.605,1201.9641,40.868491,-119.1103
2023-09-14 03:09:20.597, [INFO],HOLD,9.2488112,10.626,1201.9851,40.868514,-119.1103
2023-09-14 03:09:21.101, [INFO],HOLD,9.3632587,10.675,1202.035,40.868537,-119.1103
2023-09-14 03:09:21.609, [INFO],HOLD,9.387968,10.708,1202.067,40.868559,-119.1103
2023-09-14 03:09:22.111, [INFO],HOLD,9.3307801,10.7,1202.059,40.868581,-119.1103
2023-09-14 03:09:22.613, [INFO],HOLD,9.3360075,10.717,1202.077,40.868603,-119.1103
2023-09-14 03:09:23.115, [INFO],HOLD,9.2606589,10.692,1202.052,40.868625,-119.1103
2023-09-14 03:09:23.620, [INFO],HOLD,9.1830934,10.64,1201.999,40.868646,-119.1103
2023-09-14 03:09:24.123, [INFO],HOLD,9.1648015,10.608,1201.967,40.868669,-119.1103
2023-09-14 03:09:24.626, [INFO],HOLD,9.1329569,10.596,1201.956,40.868691,-119.1103
2023-09-14 03:09:25.129, [INFO],HOLD,9.1382458,10.622,1201.981,40.868714,-119.1103
2023-09-14 03:09:25.631, [INFO],HOLD,9.0660238,10.612,1201.971,40.868736,-119.1103
2023-09-14 03:09:26.137, [INFO],HOLD,8.9816664,10.61,1201.97,40.868758,-119.1103
2023-09-14 03:09:26.641, [INFO],HOLD,8.8568439,10.574,1201.9331,40.868785,-119.1103
2023-09-14 03:09:27.145, [INFO],HOLD,8.7489889,10.494,1201.853,40.868807,-119.1103
2023-09-14 03:09:27.648, [INFO],HOLD,8.6964515,10.436,1201.796,40.868829,-119.1103
2023-09-14 03:09:28.151, [INFO],HOLD,8.62888,10.367,1201.727,40.868851,-119.1103
2023-09-14 03:09:28.657, [INFO],HOLD,8.6560951,10.293,1201.652,40.868873,-119.1103
2023-09-14 03:09:29.162, [INFO],HOLD,8.6783002,10.325,1201.684,40.868895,-119.1103
2023-09-14 03:09:29.665, [INFO],HOLD,8.7757444,10.366,1201.726,40.868918,-119.1103
2023-09-14 03:09:30.167, [INFO],HOLD,8.8103812,10.375,1201.7351,40.86894,-119.1103
2023-09-14 03:09:30.673, [INFO],HOLD,8.8802949,10.428,1201.7871,40.868963,-119.1103
2023-09-14 03:09:31.175, [INFO],HOLD,8.978207,10.462,1201.822,40.868986,-119.1103
2023-09-14 03:09:31.682, [INFO],HOLD,9.0355637,10.566,1201.925,40.86901,-119.1103
2023-09-14 03:09:32.185, [INFO],HOLD,8.9784578,10.535,1201.895,40.869033,-119.1103
2023-09-14 03:09:32.688, [INFO],HOLD,8.9303702,10.446,1201.805,40.869055,-119.1103
2023-09-14 03:09:33.190, [INFO],HOLD,8.9382169,10.407,1201.7661,40.869077,-119.1103
2023-09-14 03:09:33.695, [INFO],HOLD,9.0447448,10.445,1201.804,40.869098,-119.1103
2023-09-14 03:09:34.197, [INFO],HOLD,9.103983,10.491,1201.85,40.86912,-119.1103
2023-09-14 03:09:34.702, [INFO],HOLD,9.1506297,10.52,1201.879,40.869142,-119.1103
2023-09-14 03:09:35.204, [INFO],HOLD,9.1744199,10.55,1201.909,40.869164,-119.1103
2023-09-14 03:09:35.708, [INFO],HOLD,9.1603747,10.572,1201.931,40.869186,-119.1103
2023-09-14 03:09:36.211, [INFO],HOLD,9.1699629,10.58,1201.94,40.869208,-119.1103
2023-09-14 03:09:36.719, [INFO],HOLD,9.1072383,10.581,1201.941,40.869229,-119.1103
2023-09-14 03:09:37.222, [INFO],HOLD,9.0327895,10.514,1201.874,40.869252,-119.1103
2023-09-14 03:09:37.725, [INFO],HOLD,9.003579,10.439,1201.798,40.869274,-119.1103
2023-09-14 03:09:38.227, [INFO],HOLD,9.0118494,10.444,1201.8031,40.869297,-119.1103
2023-09-14 03:09:38.735, [INFO],HOLD,9.0972448,10.463,1201.8229,40.86932,-119.1103
2023-09-14 03:09:39.241, [INFO],HOLD,9.0786142,10.48,1201.84,40.869347,-119.1103
2023-09-14 03:09:39.746, [INFO],HOLD,9.1548209,10.519,1201.879,40.869371,-119.1103
2023-09-14 03:09:40.248, [INFO],HOLD,9.194466,10.547,1201.906,40.869392,-119.1103
2023-09-14 03:09:40.751, [INFO],HOLD,9.2572982,10.561,1201.92,40.869415,-119.1103
2023-09-14 03:09:41.255, [INFO],HOLD,9.2917695,10.583,1201.942,40.869438,-119.1103
2023-09-14 03:09:41.762, [INFO],HOLD,9.2846683,10.598,1201.958,40.869461,-119.1103
2023-09-14 03:09:42.265, [INFO],HOLD,9.3070492,10.636,1201.9951,40.869484,-119.1103
2023-09-14 03:09:42.769, [INFO],HOLD,9.2718479,10.623,1201.982,40.869506,-119.1103
2023-09-14 03:09:43.273, [INFO],HOLD,9.2305372,10.608,1201.967,40.869528,-119.1103
2023-09-14 03:09:43.776, [INFO],HOLD,9.2189341,10.602,1201.961,40.869549,-119.1103
2023-09-14 03:09:44.279, [INFO],HOLD,9.2128431,10.654,1202.013,40.869571,-119.1103
2023-09-14 03:09:44.782, [INFO],HOLD,9.1800662,10.661,1202.02,40.869593,-119.1103
2023-09-14 03:09:45.284, [INFO],HOLD,9.0283574,10.656,1202.015,40.869614,-119.1103
2023-09-14 03:09:45.787, [INFO],HOLD,9.0126407,10.613,1201.972,40.869637,-119.1103
2023-09-14 03:09:46.289, [INFO],HOLD,8.9803638,10.55,1201.909,40.869659,-119.1103
2023-09-14 03:09:46.797, [INFO],HOLD,8.9222166,10.505,1201.864,40.869682,-119.1103
2023-09-14 03:09:47.300, [INFO],HOLD,8.9448218,10.489,1201.8489,40.869704,-119.1103
2023-09-14 03:09:47.803, [INFO],HOLD,9.0445019,10.528,1201.887,40.869727,-119.1103
2023-09-14 03:09:48.309, [INFO],HOLD,9.136647,10.585,1201.944,40.86975,-119.1103
2023-09-14 03:09:48.812, [INFO],HOLD,9.1313159,10.585,1201.945,40.869774,-119.1103
2023-09-14 03:09:49.316, [INFO],HOLD,9.1579575,10.589,1201.9479,40.869796,-119.1103
2023-09-14 03:09:49.819, [INFO],HOLD,9.1487568,10.623,1201.983,40.869819,-119.1103
2023-09-14 03:09:50.321, [INFO],HOLD,9.1396811,10.614,1201.973,40.869841,-119.1103
2023-09-14 03:09:50.826, [INFO],HOLD,9.0929791,10.568,1201.9281,40.869863,-119.1103
2023-09-14 03:09:51.331, [INFO],HOLD,9.0569305,10.519,1201.878,40.869885,-119.1103
2023-09-14 03:09:51.839, [INFO],HOLD,9.0790905,10.507,1201.867,40.869911,-119.1103
2023-09-14 03:09:52.344, [INFO],HOLD,9.0505781,10.509,1201.869,40.869933,-119.1103
2023-09-14 03:09:52.848, [INFO],HOLD,9.0588255,10.501,1201.8601,40.869954,-119.1103
2023-09-14 03:09:53.352, [INFO],HOLD,9.0785915,10.493,1201.852,40.869977,-119.1103
2023-09-14 03:09:53.854, [INFO],HOLD,9.0451237,10.482,1201.842,40.869999,-119.1103
2023-09-14 03:09:54.357, [INFO],HOLD,9.0820233,10.505,1201.8651,40.870021,-119.1103
2023-09-14 03:09:54.860, [INFO],HOLD,9.0790327,10.553,1201.913,40.870044,-119.1103
2023-09-14 03:09:55.363, [INFO],HOLD,9.1033823,10.562,1201.9219,40.870066,-119.1103
2023-09-14 03:09:55.866, [INFO],HOLD,9.065009,10.508,1201.868,40.870089,-119.1103
2023-09-14 03:09:56.370, [INFO],HOLD,9.0221146,10.415,1201.774,40.870111,-119.1103
2023-09-14 03:09:56.879, [INFO],HOLD,9.0128474,10.405,1201.765,40.870134,-119.1103
2023-09-14 03:09:57.383, [INFO],HOLD,9.0937339,10.449,1201.809,40.870157,-119.1103
2023-09-14 03:09:57.886, [INFO],HOLD,9.1488129,10.517,1201.877,40.870179,-119.1103
2023-09-14 03:09:58.390, [INFO],HOLD,9.1004066,10.491,1201.85,40.870201,-119.1103
2023-09-14 03:09:58.893, [INFO],HOLD,9.0729141,10.504,1201.864,40.870224,-119.1103
2023-09-14 03:09:59.395, [INFO],HOLD,9.0356121,10.509,1201.869,40.870246,-119.1103
2023-09-14 03:09:59.897, [INFO],HOLD,9.0405813,10.496,1201.8551,40.870269,-119.1103
2023-09-14 03:10:00.400, [INFO],HOLD,8.9717059,10.452,1201.812,40.870292,-119.1103
2023-09-14 03:10:00.904, [INFO],HOLD,8.9010311,10.402,1201.762,40.870314,-119.1103
2023-09-14 03:10:01.407, [INFO],HOLD,8.9189245,10.373,1201.733,40.870337,-119.1103
2023-09-14 03:10:01.910, [INFO],HOLD,8.8746265,10.338,1201.6979,40.870359,-119.1103
2023-09-14 03:10:02.412, [INFO],HOLD,8.8775299,10.344,1201.703,40.870381,-119.1103
2023-09-14 03:10:02.915, [INFO],HOLD,8.9015875,10.374,1201.733,40.870404,-119.1103
2023-09-14 03:10:03.420, [INFO],HOLD,8.9081432,10.384,1201.744,40.870426,-119.1103
2023-09-14 03:10:03.922, [INFO],HOLD,8.8922396,10.42,1201.779,40.870449,-119.1103
2023-09-14 03:10:04.428, [INFO],HOLD,8.8694495,10.44,1201.799,40.870472,-119.1103
2023-09-14 03:10:04.934, [INFO],HOLD,8.851475,10.439,1201.799,40.870498,-119.1103
2023-09-14 03:10:05.436, [INFO],HOLD,8.8885172,10.424,1201.784,40.87052,-119.1103
2023-09-14 03:10:05.940, [INFO],HOLD,8.8524886,10.445,1201.805,40.870543,-119.1103
2023-09-14 03:10:06.442, [INFO],HOLD,8.8554498,10.482,1201.841,40.870565,-119.1103
2023-09-14 03:10:06.946, [INFO],HOLD,8.8275994,10.501,1201.8601,40.870588,-119.1103
2023-09-14 03:10:07.452, [INFO],HOLD,8.7169619,10.468,1201.828,40.87061,-119.1103
2023-09-14 03:10:07.956, [INFO],HOLD,8.6232833,10.43,1201.789,40.870633,-119.1103
2023-09-14 03:10:08.459, [INFO],HOLD,8.5481109,10.36,1201.72,40.870655,-119.1103
2023-09-14 03:10:08.962, [INFO],HOLD,8.5711903,10.367,1201.726,40.870676,-119.1103
2023-09-14 03:10:09.464, [INFO],HOLD,8.6129094,10.404,1201.763,40.870698,-119.1103
2023-09-14 03:10:09.967, [INFO],HOLD,8.5997298,10.395,1201.755,40.870721,-119.1103
2023-09-14 03:10:10.472, [INFO],HOLD,8.5944375,10.387,1201.747,40.870743,-119.1103
2023-09-14 03:10:10.975, [INFO],HOLD,8.6170675,10.445,1201.804,40.870766,-119.1103
2023-09-14 03:10:11.479, [INFO],HOLD,8.6306541,10.443,1201.802,40.870788,-119.1103
2023-09-14 03:10:11.981, [INFO],HOLD,8.5852695,10.462,1201.821,40.870811,-119.1103
2023-09-14 03:10:12.488, [INFO],HOLD,8.5935231,10.465,1201.824,40.870833,-119.1103
2023-09-14 03:10:12.990, [INFO],HOLD,8.565927,10.471,1201.83,40.870856,-119.1103
2023-09-14 03:10:13.492, [INFO],HOLD,8.4657295,10.444,1201.8031,40.870878,-119.1103
2023-09-14 03:10:13.995, [INFO],HOLD,8.4066767,10.392,1201.752,40.870901,-119.1103
2023-09-14 03:10:14.497, [INFO],HOLD,8.3100477,10.278,1201.637,40.870923,-119.1102
2023-09-14 03:10:15.0  , [INFO],HOLD,8.2700744,10.211,1201.571,40.870947,-119.1102
2023-09-14 03:10:15.502, [INFO],HOLD,8.2905007,10.216,1201.575,40.87097,-119.1102
2023-09-14 03:10:16.6  , [INFO],HOLD,8.3633226,10.24,1201.5989,40.870993,-119.1102
2023-09-14 03:10:16.510, [INFO],HOLD,8.428208,10.24,1201.5989,40.871016,-119.1102
2023-09-14 03:10:17.12 , [INFO],HOLD,8.5121446,10.262,1201.621,40.871037,-119.1102
2023-09-14 03:10:17.521, [INFO],HOLD,8.5868125,10.295,1201.654,40.871059,-119.1102
