"Timeinfo","Level","Message","Distance","Relative Altitude","Absolute Altitude","Latitude","Longitude"
2023-08-15 13:11:21.778, [INFO],failed
2023-08-15 13:11:22.345, [INFO],Storage,814,0,1008.478271484375,0.069580078125,1,36.729166666666664
2023-08-15 13:11:22.786, [INFO],failed
2023-08-15 13:11:23.292, [INFO],failed
2023-08-15 13:11:23.348, [INFO],Storage,815,0,1008.50634765625,-0.019775390625,0,36.73125
2023-08-15 13:11:24.300, [INFO],failed
2023-08-15 13:11:24.353, [INFO],Storage,823,0,1008.470703125,-0.01123046875,0,36.72708333333333
2023-08-15 13:11:25.308, [INFO],failed
2023-08-15 13:11:25.355, [INFO],Storage,819,0,1008.463134765625,-0.021240234375,0,36.733333333333334
2023-08-15 13:11:25.813, [INFO],failed
2023-08-15 13:11:26.317, [INFO],failed
2023-08-15 13:11:26.358, [INFO],Storage,814,0,1008.5185546875,-0.057373046875,0,36.7375
2023-08-15 13:11:26.822, [INFO],failed
2023-08-15 13:11:27.328, [INFO],failed
2023-08-15 13:11:27.361, [INFO],Storage,819,0,1008.483642578125,-0.008056640625,0,36.7375
2023-08-15 13:11:28.364, [INFO],Storage,814,0,1008.45751953125,0.02392578125,2,36.739583333333336
2023-08-15 13:11:28.839, [INFO],failed
2023-08-15 13:11:29.368, [INFO],Storage,814,0,1008.4462890625,0.1025390625,0,36.74166666666667
2023-08-15 13:11:29.848, [INFO],failed
2023-08-15 13:11:30.353, [INFO],failed
2023-08-15 13:11:30.371, [INFO],Storage,800,0,1008.499755859375,-0.020263671875,0,36.739583333333336
2023-08-15 13:11:30.858, [INFO],failed
2023-08-15 13:11:31.374, [INFO],Storage,814,0,1008.468505859375,0.046630859375,0,36.74791666666667
2023-08-15 13:11:32.370, [INFO],failed
2023-08-15 13:11:32.377, [INFO],Storage,814,0,1008.53955078125,-0.037841796875,0,36.75
2023-08-15 13:11:32.875, [INFO],failed
2023-08-15 13:11:33.379, [INFO],Storage,815,0,1008.510498046875,0.0458984375,1,36.75833333333333
2023-08-15 13:11:33.381, [INFO],failed
2023-08-15 13:11:34.385, [INFO],Storage,815,0,1008.448486328125,-0.01171875,1,36.7625
2023-08-15 13:11:35.389, [INFO],Storage,814,0,1008.378173828125,-0.033447265625,2,36.766666666666666
2023-08-15 13:11:35.901, [INFO],failed
2023-08-15 13:11:36.393, [INFO],Storage,813,0,1008.461181640625,-0.005126953125,0,36.770833333333336
2023-08-15 13:11:36.407, [INFO],failed
