"Timeinfo","Level","Message","Light","Pressure","Disp Pressure","Light Counter","Pressure Counter"
2023-09-09 11:56:06.683, [INFO],Judge Release:LL87,0,859,1017.257568359375,0.0035156249999772626,88,0
2023-09-09 11:56:07.687, [INFO],Judge Release:LL87,0,859,1017.257568359375,0.0035156249999772626,88,0
2023-09-09 11:56:08.690, [INFO],Judge Release:LL87,0,859,1017.257568359375,0.0035156249999772626,88,0
2023-09-09 11:56:09.694, [INFO],Judge Release:LL87,0,859,1017.257568359375,0.0035156249999772626,88,0
2023-09-09 11:56:10.697, [INFO],Judge Release:LL87,0,859,1017.257568359375,0.0035156249999772626,88,0
2023-09-09 11:56:11.293, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:11.700, [INFO],Judge Release:LL88,0,859,1017.19140625,-0.0047363281250909495,88,0
2023-09-09 11:56:12.703, [INFO],Judge Release:LL88,0,843,1017.271728515625,-0.0047363281250909495,89,0
2023-09-09 11:56:13.706, [INFO],Judge Release:LL88,0,843,1017.271728515625,-0.0047363281250909495,89,0
2023-09-09 11:56:14.710, [INFO],Judge Release:LL88,0,843,1017.271728515625,-0.0047363281250909495,89,0
2023-09-09 11:56:15.713, [INFO],Judge Release:LL88,0,843,1017.271728515625,-0.0047363281250909495,89,0
2023-09-09 11:56:16.715, [INFO],Judge Release:LL88,0,843,1017.271728515625,-0.0047363281250909495,89,0
2023-09-09 11:56:17.718, [INFO],Judge Release:LL88,0,843,1017.212158203125,-0.0047363281250909495,89,0
2023-09-09 11:56:17.794, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:18.721, [INFO],Judge Release:LL89,0,852,1017.25830078125,-0.007763671874954525,90,0
2023-09-09 11:56:19.726, [INFO],Judge Release:LL89,0,852,1017.269775390625,-0.007763671874954525,90,0
2023-09-09 11:56:20.729, [INFO],Judge Release:LL89,0,852,1017.269775390625,-0.007763671874954525,90,0
2023-09-09 11:56:21.732, [INFO],Judge Release:LL89,0,852,1017.269775390625,-0.007763671874954525,90,0
2023-09-09 11:56:22.735, [INFO],Judge Release:LL89,0,852,1017.269775390625,-0.007763671874954525,90,0
2023-09-09 11:56:23.738, [INFO],Judge Release:LL89,0,852,1017.269775390625,-0.007763671874954525,90,0
2023-09-09 11:56:24.295, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:24.744, [INFO],Judge Release:LL90,0,852,1017.25537109375,0.017919921874977263,90,0
2023-09-09 11:56:25.747, [INFO],Judge Release:LL90,0,858,1017.19873046875,0.017919921874977263,91,0
2023-09-09 11:56:26.751, [INFO],Judge Release:LL90,0,858,1017.19873046875,0.017919921874977263,91,0
2023-09-09 11:56:27.753, [INFO],Judge Release:LL90,0,858,1017.19873046875,0.017919921874977263,91,0
2023-09-09 11:56:28.757, [INFO],Judge Release:LL90,0,858,1017.19873046875,0.017919921874977263,91,0
2023-09-09 11:56:29.761, [INFO],Judge Release:LL90,0,858,1017.19873046875,0.017919921874977263,91,0
2023-09-09 11:56:30.764, [INFO],Judge Release:LL90,0,858,1017.285400390625,0.017919921874977263,91,0
2023-09-09 11:56:30.795, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:31.767, [INFO],Judge Release:LL91,0,837,1017.298095703125,0.029492187500068212,92,0
2023-09-09 11:56:32.769, [INFO],Judge Release:LL91,0,837,1017.23046875,0.029492187500068212,92,0
2023-09-09 11:56:33.772, [INFO],Judge Release:LL91,0,837,1017.23046875,0.029492187500068212,92,0
2023-09-09 11:56:34.776, [INFO],Judge Release:LL91,0,837,1017.23046875,0.029492187500068212,92,0
2023-09-09 11:56:35.779, [INFO],Judge Release:LL91,0,837,1017.23046875,0.029492187500068212,92,0
2023-09-09 11:56:36.782, [INFO],Judge Release:LL91,0,837,1017.23046875,0.029492187500068212,92,0
2023-09-09 11:56:37.296, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:37.785, [INFO],Judge Release:LL92,0,837,1017.25341796875,-0.0244140625,92,0
2023-09-09 11:56:38.788, [INFO],Judge Release:LL92,0,861,1017.190673828125,-0.0244140625,93,0
2023-09-09 11:56:39.791, [INFO],Judge Release:LL92,0,861,1017.190673828125,-0.0244140625,93,0
2023-09-09 11:56:40.794, [INFO],Judge Release:LL92,0,861,1017.190673828125,-0.0244140625,93,0
2023-09-09 11:56:41.797, [INFO],Judge Release:LL92,0,861,1017.190673828125,-0.0244140625,93,0
2023-09-09 11:56:42.800, [INFO],Judge Release:LL92,0,861,1017.190673828125,-0.0244140625,93,0
2023-09-09 11:56:43.797, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:43.805, [INFO],Judge Release:LL93,0,861,1017.187255859375,0.0007812500000454747,93,0
2023-09-09 11:56:44.808, [INFO],Judge Release:LL93,0,850,1017.21826171875,0.0007812500000454747,94,0
2023-09-09 11:56:45.811, [INFO],Judge Release:LL93,0,850,1017.21826171875,0.0007812500000454747,94,0
2023-09-09 11:56:46.814, [INFO],Judge Release:LL93,0,850,1017.21826171875,0.0007812500000454747,94,0
2023-09-09 11:56:47.817, [INFO],Judge Release:LL93,0,850,1017.21826171875,0.0007812500000454747,94,0
2023-09-09 11:56:48.821, [INFO],Judge Release:LL93,0,850,1017.21826171875,0.0007812500000454747,94,0
2023-09-09 11:56:49.824, [INFO],Judge Release:LL93,0,850,1017.21826171875,0.0007812500000454747,94,0
2023-09-09 11:56:50.298, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:50.827, [INFO],Judge Release:LL94,0,836,1017.1845703125,-0.014941406249931788,94,0
2023-09-09 11:56:51.830, [INFO],Judge Release:LL94,0,836,1017.276611328125,-0.014941406249931788,95,0
2023-09-09 11:56:52.832, [INFO],Judge Release:LL94,0,836,1017.276611328125,-0.014941406249931788,95,0
2023-09-09 11:56:53.838, [INFO],Judge Release:LL94,0,836,1017.276611328125,-0.014941406249931788,95,0
2023-09-09 11:56:54.841, [INFO],Judge Release:LL94,0,836,1017.276611328125,-0.014941406249931788,95,0
2023-09-09 11:56:55.845, [INFO],Judge Release:LL94,0,836,1017.276611328125,-0.014941406249931788,95,0
2023-09-09 11:56:56.798, [INFO],Disp pressure too stable or minus
2023-09-09 11:56:56.848, [INFO],Judge Release:LL95,0,836,1017.260009765625,0.0023437500000227374,95,0
2023-09-09 11:56:57.851, [INFO],Judge Release:LL95,0,859,1017.291259765625,0.0023437500000227374,96,0
2023-09-09 11:56:58.856, [INFO],Judge Release:LL95,0,859,1017.291259765625,0.0023437500000227374,96,0
2023-09-09 11:56:59.859, [INFO],Judge Release:LL95,0,859,1017.291259765625,0.0023437500000227374,96,0
2023-09-09 11:57:00.861, [INFO],Judge Release:LL95,0,859,1017.291259765625,0.0023437500000227374,96,0
2023-09-09 11:57:01.864, [INFO],Judge Release:LL95,0,859,1017.291259765625,0.0023437500000227374,96,0
2023-09-09 11:57:02.867, [INFO],Judge Release:LL95,0,859,1017.291259765625,0.0023437500000227374,96,0
2023-09-09 11:57:03.299, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:03.871, [INFO],Judge Release:LL96,0,849,1017.263427734375,-0.042431640624954525,97,0
2023-09-09 11:57:04.874, [INFO],Judge Release:LL96,0,849,1017.26123046875,-0.042431640624954525,97,0
2023-09-09 11:57:05.878, [INFO],Judge Release:LL96,0,849,1017.26123046875,-0.042431640624954525,97,0
2023-09-09 11:57:06.881, [INFO],Judge Release:LL96,0,849,1017.26123046875,-0.042431640624954525,97,0
2023-09-09 11:57:07.885, [INFO],Judge Release:LL96,0,849,1017.26123046875,-0.042431640624954525,97,0
2023-09-09 11:57:08.890, [INFO],Judge Release:LL96,0,849,1017.26123046875,-0.042431640624954525,97,0
2023-09-09 11:57:09.800, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:09.893, [INFO],Judge Release:LL97,0,849,1017.15625,-0.04169921875006821,97,0
2023-09-09 11:57:10.895, [INFO],Judge Release:LL97,0,846,1017.2021484375,-0.04169921875006821,98,0
2023-09-09 11:57:11.898, [INFO],Judge Release:LL97,0,846,1017.2021484375,-0.04169921875006821,98,0
2023-09-09 11:57:12.901, [INFO],Judge Release:LL97,0,846,1017.2021484375,-0.04169921875006821,98,0
2023-09-09 11:57:13.905, [INFO],Judge Release:LL97,0,846,1017.2021484375,-0.04169921875006821,98,0
2023-09-09 11:57:14.908, [INFO],Judge Release:LL97,0,846,1017.2021484375,-0.04169921875006821,98,0
2023-09-09 11:57:15.911, [INFO],Judge Release:LL97,0,846,1017.211181640625,-0.04169921875006821,98,0
2023-09-09 11:57:16.301, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:16.914, [INFO],Judge Release:LL98,0,863,1017.251953125,0.004443359374931788,99,0
2023-09-09 11:57:17.916, [INFO],Judge Release:LL98,0,863,1017.269287109375,0.004443359374931788,99,0
2023-09-09 11:57:18.921, [INFO],Judge Release:LL98,0,863,1017.269287109375,0.004443359374931788,99,0
2023-09-09 11:57:19.924, [INFO],Judge Release:LL98,0,863,1017.269287109375,0.004443359374931788,99,0
2023-09-09 11:57:20.927, [INFO],Judge Release:LL98,0,863,1017.269287109375,0.004443359374931788,99,0
2023-09-09 11:57:21.930, [INFO],Judge Release:LL98,0,863,1017.269287109375,0.004443359374931788,99,0
2023-09-09 11:57:22.802, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:22.932, [INFO],Judge Release:LL99,0,863,1017.21484375,-0.020947265624954525,99,0
2023-09-09 11:57:23.937, [INFO],Judge Release:LL99,0,838,1017.216552734375,-0.020947265624954525,100,0
2023-09-09 11:57:24.940, [INFO],Judge Release:LL99,0,838,1017.216552734375,-0.020947265624954525,100,0
2023-09-09 11:57:25.943, [INFO],Judge Release:LL99,0,838,1017.216552734375,-0.020947265624954525,100,0
2023-09-09 11:57:26.945, [INFO],Judge Release:LL99,0,838,1017.216552734375,-0.020947265624954525,100,0
2023-09-09 11:57:27.948, [INFO],Judge Release:LL99,0,838,1017.216552734375,-0.020947265624954525,100,0
2023-09-09 11:57:28.953, [INFO],Judge Release:LL99,0,838,1017.205810546875,-0.020947265624954525,100,0
2023-09-09 11:57:29.303, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:29.956, [INFO],Judge Release:LL100,0,849,1017.2080078125,0.020800781249931788,101,0
2023-09-09 11:57:30.959, [INFO],Judge Release:LL100,0,849,1017.2373046875,0.020800781249931788,101,0
2023-09-09 11:57:31.962, [INFO],Judge Release:LL100,0,849,1017.2373046875,0.020800781249931788,101,0
2023-09-09 11:57:32.965, [INFO],Judge Release:LL100,0,849,1017.2373046875,0.020800781249931788,101,0
2023-09-09 11:57:33.969, [INFO],Judge Release:LL100,0,849,1017.2373046875,0.020800781249931788,101,0
2023-09-09 11:57:34.973, [INFO],Judge Release:LL100,0,849,1017.2373046875,0.020800781249931788,101,0
2023-09-09 11:57:35.804, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:35.976, [INFO],Judge Release:LL101,0,849,1017.23046875,0.015722656249977263,101,0
2023-09-09 11:57:36.979, [INFO],Judge Release:LL101,0,862,1017.236083984375,0.015722656249977263,102,0
2023-09-09 11:57:37.981, [INFO],Judge Release:LL101,0,862,1017.236083984375,0.015722656249977263,102,0
2023-09-09 11:57:38.986, [INFO],Judge Release:LL101,0,862,1017.236083984375,0.015722656249977263,102,0
2023-09-09 11:57:39.989, [INFO],Judge Release:LL101,0,862,1017.236083984375,0.015722656249977263,102,0
2023-09-09 11:57:40.992, [INFO],Judge Release:LL101,0,862,1017.236083984375,0.015722656249977263,102,0
2023-09-09 11:57:41.995, [INFO],Judge Release:LL101,0,862,1017.2509765625,0.015722656249977263,102,0
2023-09-09 11:57:42.305, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:42.997, [INFO],Judge Release:LL102,0,839,1017.224853515625,-0.013378906250068212,103,0
2023-09-09 11:57:44.2  , [INFO],Judge Release:LL102,0,839,1017.193359375,-0.013378906250068212,103,0
2023-09-09 11:57:45.5  , [INFO],Judge Release:LL102,0,839,1017.193359375,-0.013378906250068212,103,0
2023-09-09 11:57:46.8  , [INFO],Judge Release:LL102,0,839,1017.193359375,-0.013378906250068212,103,0
2023-09-09 11:57:47.10 , [INFO],Judge Release:LL102,0,839,1017.193359375,-0.013378906250068212,103,0
2023-09-09 11:57:48.13 , [INFO],Judge Release:LL102,0,839,1017.193359375,-0.013378906250068212,103,0
2023-09-09 11:57:48.806, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:49.18 , [INFO],Judge Release:LL103,0,839,1017.2236328125,-0.030224609374954525,103,0
2023-09-09 11:57:50.20 , [INFO],Judge Release:LL103,0,862,1017.31494140625,-0.030224609374954525,104,0
2023-09-09 11:57:51.23 , [INFO],Judge Release:LL103,0,862,1017.31494140625,-0.030224609374954525,104,0
2023-09-09 11:57:52.26 , [INFO],Judge Release:LL103,0,862,1017.31494140625,-0.030224609374954525,104,0
2023-09-09 11:57:53.29 , [INFO],Judge Release:LL103,0,862,1017.31494140625,-0.030224609374954525,104,0
2023-09-09 11:57:54.35 , [INFO],Judge Release:LL103,0,862,1017.31494140625,-0.030224609374954525,104,0
2023-09-09 11:57:55.37 , [INFO],Judge Release:LL103,0,862,1017.22900390625,-0.030224609374954525,104,0
2023-09-09 11:57:55.307, [INFO],Disp pressure too stable or minus
2023-09-09 11:57:56.40 , [INFO],Judge Release:LL104,0,847,1017.203125,-0.02529296874990905,105,0
2023-09-09 11:57:57.43 , [INFO],Judge Release:LL104,0,847,1017.19970703125,-0.02529296874990905,105,0
2023-09-09 11:57:58.45 , [INFO],Judge Release:LL104,0,847,1017.19970703125,-0.02529296874990905,105,0
2023-09-09 11:57:59.50 , [INFO],Judge Release:LL104,0,847,1017.19970703125,-0.02529296874990905,105,0
2023-09-09 11:58:00.53 , [INFO],Judge Release:LL104,0,847,1017.19970703125,-0.02529296874990905,105,0
2023-09-09 11:58:01.56 , [INFO],Judge Release:LL104,0,847,1017.19970703125,-0.02529296874990905,105,0
2023-09-09 11:58:01.810, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:02.59 , [INFO],Judge Release:LL105,0,847,1017.282470703125,0.05722656249997726,105,0
2023-09-09 11:58:02.373, [INFO],Light still low
2023-09-09 11:58:03.62 , [INFO],Judge Release:LL105,0,181,1017.2607421875,0.05722656249997726,0,0
2023-09-09 11:58:04.67 , [INFO],Judge Release:LL105,0,181,1017.2607421875,0.05722656249997726,0,0
2023-09-09 11:58:05.70 , [INFO],Judge Release:LL105,0,181,1017.2607421875,0.05722656249997726,0,0
2023-09-09 11:58:06.72 , [INFO],Judge Release:LL105,0,181,1017.2607421875,0.05722656249997726,0,0
2023-09-09 11:58:07.75 , [INFO],Judge Release:LL105,0,181,1017.2607421875,0.05722656249997726,0,0
2023-09-09 11:58:08.78 , [INFO],Judge Release:LL105,0,181,1017.28369140625,0.05722656249997726,0,0
2023-09-09 11:58:08.312, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:09.83 , [INFO],Judge Release:LL0,0,850,1017.25830078125,0.015283203125022737,1,0
2023-09-09 11:58:10.86 , [INFO],Judge Release:LL0,0,850,1017.222412109375,0.015283203125022737,1,0
2023-09-09 11:58:11.89 , [INFO],Judge Release:LL0,0,850,1017.222412109375,0.015283203125022737,1,0
2023-09-09 11:58:12.92 , [INFO],Judge Release:LL0,0,850,1017.222412109375,0.015283203125022737,1,0
2023-09-09 11:58:13.95 , [INFO],Judge Release:LL0,0,850,1017.222412109375,0.015283203125022737,1,0
2023-09-09 11:58:14.99 , [INFO],Judge Release:LL0,0,850,1017.222412109375,0.015283203125022737,1,0
2023-09-09 11:58:14.813, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:15.102, [INFO],Judge Release:LL1,0,850,1017.22119140625,-0.03574218749997726,1,0
2023-09-09 11:58:16.105, [INFO],Judge Release:LL1,0,852,1017.224365234375,-0.03574218749997726,2,0
2023-09-09 11:58:17.108, [INFO],Judge Release:LL1,0,852,1017.224365234375,-0.03574218749997726,2,0
2023-09-09 11:58:18.111, [INFO],Judge Release:LL1,0,852,1017.224365234375,-0.03574218749997726,2,0
2023-09-09 11:58:19.116, [INFO],Judge Release:LL1,0,852,1017.224365234375,-0.03574218749997726,2,0
2023-09-09 11:58:20.118, [INFO],Judge Release:LL1,0,852,1017.224365234375,-0.03574218749997726,2,0
2023-09-09 11:58:21.121, [INFO],Judge Release:LL1,0,852,1017.273681640625,-0.03574218749997726,2,0
2023-09-09 11:58:21.313, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:22.124, [INFO],Judge Release:LL2,0,830,1017.2177734375,0.0020507812499772626,3,0
2023-09-09 11:58:23.127, [INFO],Judge Release:LL2,0,830,1017.218505859375,0.0020507812499772626,3,0
2023-09-09 11:58:24.132, [INFO],Judge Release:LL2,0,830,1017.218505859375,0.0020507812499772626,3,0
2023-09-09 11:58:25.135, [INFO],Judge Release:LL2,0,830,1017.218505859375,0.0020507812499772626,3,0
2023-09-09 11:58:26.138, [INFO],Judge Release:LL2,0,830,1017.218505859375,0.0020507812499772626,3,0
2023-09-09 11:58:27.141, [INFO],Judge Release:LL2,0,830,1017.218505859375,0.0020507812499772626,3,0
2023-09-09 11:58:27.814, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:28.143, [INFO],Judge Release:LL3,0,830,1017.251953125,0.008544921875,3,0
2023-09-09 11:58:29.148, [INFO],Judge Release:LL3,0,847,1017.214599609375,0.008544921875,4,0
2023-09-09 11:58:30.151, [INFO],Judge Release:LL3,0,847,1017.214599609375,0.008544921875,4,0
2023-09-09 11:58:31.154, [INFO],Judge Release:LL3,0,847,1017.214599609375,0.008544921875,4,0
2023-09-09 11:58:32.156, [INFO],Judge Release:LL3,0,847,1017.214599609375,0.008544921875,4,0
2023-09-09 11:58:33.159, [INFO],Judge Release:LL3,0,847,1017.214599609375,0.008544921875,4,0
2023-09-09 11:58:34.164, [INFO],Judge Release:LL3,0,847,1017.21337890625,0.008544921875,4,0
2023-09-09 11:58:34.315, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:35.167, [INFO],Judge Release:LL4,0,858,1017.237060546875,-0.011962890625,5,0
2023-09-09 11:58:36.170, [INFO],Judge Release:LL4,0,858,1017.273193359375,-0.011962890625,5,0
2023-09-09 11:58:37.172, [INFO],Judge Release:LL4,0,858,1017.273193359375,-0.011962890625,5,0
2023-09-09 11:58:38.175, [INFO],Judge Release:LL4,0,858,1017.273193359375,-0.011962890625,5,0
2023-09-09 11:58:39.180, [INFO],Judge Release:LL4,0,858,1017.273193359375,-0.011962890625,5,0
2023-09-09 11:58:40.183, [INFO],Judge Release:LL4,0,858,1017.273193359375,-0.011962890625,5,0
2023-09-09 11:58:40.815, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:41.186, [INFO],Judge Release:LL5,0,858,1017.238037109375,0.006103515625,5,0
2023-09-09 11:58:42.189, [INFO],Judge Release:LL5,0,842,1017.17138671875,0.006103515625,6,0
2023-09-09 11:58:43.192, [INFO],Judge Release:LL5,0,842,1017.17138671875,0.006103515625,6,0
2023-09-09 11:58:44.197, [INFO],Judge Release:LL5,0,842,1017.17138671875,0.006103515625,6,0
2023-09-09 11:58:45.200, [INFO],Judge Release:LL5,0,842,1017.17138671875,0.006103515625,6,0
2023-09-09 11:58:46.203, [INFO],Judge Release:LL5,0,842,1017.17138671875,0.006103515625,6,0
2023-09-09 11:58:47.205, [INFO],Judge Release:LL5,0,842,1017.225341796875,0.006103515625,6,0
2023-09-09 11:58:47.316, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:48.208, [INFO],Judge Release:LL6,0,844,1017.2333984375,0.014550781250022737,7,0
2023-09-09 11:58:49.213, [INFO],Judge Release:LL6,0,844,1017.162353515625,0.014550781250022737,7,0
2023-09-09 11:58:50.216, [INFO],Judge Release:LL6,0,844,1017.162353515625,0.014550781250022737,7,0
2023-09-09 11:58:51.219, [INFO],Judge Release:LL6,0,844,1017.162353515625,0.014550781250022737,7,0
2023-09-09 11:58:52.222, [INFO],Judge Release:LL6,0,844,1017.162353515625,0.014550781250022737,7,0
2023-09-09 11:58:53.224, [INFO],Judge Release:LL6,0,844,1017.162353515625,0.014550781250022737,7,0
2023-09-09 11:58:53.817, [INFO],Disp pressure too stable or minus
2023-09-09 11:58:54.230, [INFO],Judge Release:LL7,0,844,1017.219970703125,0.019677734375022737,7,0
2023-09-09 11:58:55.232, [INFO],Judge Release:LL7,0,857,1017.1875,0.019677734375022737,8,0
2023-09-09 11:58:56.235, [INFO],Judge Release:LL7,0,857,1017.1875,0.019677734375022737,8,0
2023-09-09 11:58:57.238, [INFO],Judge Release:LL7,0,857,1017.1875,0.019677734375022737,8,0
2023-09-09 11:58:58.241, [INFO],Judge Release:LL7,0,857,1017.1875,0.019677734375022737,8,0
2023-09-09 11:58:59.245, [INFO],Judge Release:LL7,0,857,1017.1875,0.019677734375022737,8,0
2023-09-09 11:59:00.248, [INFO],Judge Release:LL7,0,857,1017.1943359375,0.019677734375022737,8,0
2023-09-09 11:59:00.317, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:01.251, [INFO],Judge Release:LL8,0,842,1017.20654296875,0.019677734375022737,9,0
2023-09-09 11:59:02.254, [INFO],Judge Release:LL8,0,842,1017.269287109375,0.019677734375022737,9,0
2023-09-09 11:59:03.256, [INFO],Judge Release:LL8,0,842,1017.269287109375,0.019677734375022737,9,0
2023-09-09 11:59:04.261, [INFO],Judge Release:LL8,0,842,1017.269287109375,0.019677734375022737,9,0
2023-09-09 11:59:05.264, [INFO],Judge Release:LL8,0,842,1017.269287109375,0.019677734375022737,9,0
2023-09-09 11:59:06.266, [INFO],Judge Release:LL8,0,842,1017.269287109375,0.019677734375022737,9,0
2023-09-09 11:59:06.818, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:07.269, [INFO],Judge Release:LL9,0,842,1017.254638671875,-0.047119140625,9,0
2023-09-09 11:59:08.272, [INFO],Judge Release:LL9,0,854,1017.217041015625,-0.047119140625,10,0
2023-09-09 11:59:09.277, [INFO],Judge Release:LL9,0,854,1017.217041015625,-0.047119140625,10,0
2023-09-09 11:59:10.279, [INFO],Judge Release:LL9,0,854,1017.217041015625,-0.047119140625,10,0
2023-09-09 11:59:11.282, [INFO],Judge Release:LL9,0,854,1017.217041015625,-0.047119140625,10,0
2023-09-09 11:59:12.285, [INFO],Judge Release:LL9,0,854,1017.217041015625,-0.047119140625,10,0
2023-09-09 11:59:13.287, [INFO],Judge Release:LL9,0,854,1017.24658203125,-0.047119140625,10,0
2023-09-09 11:59:13.318, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:14.292, [INFO],Judge Release:LL10,0,832,1017.231689453125,0.029345703124931788,11,0
2023-09-09 11:59:15.295, [INFO],Judge Release:LL10,0,832,1017.316650390625,0.029345703124931788,11,0
2023-09-09 11:59:16.298, [INFO],Judge Release:LL10,0,832,1017.316650390625,0.029345703124931788,11,0
2023-09-09 11:59:17.301, [INFO],Judge Release:LL10,0,832,1017.316650390625,0.029345703124931788,11,0
2023-09-09 11:59:18.304, [INFO],Judge Release:LL10,0,832,1017.316650390625,0.029345703124931788,11,0
2023-09-09 11:59:19.309, [INFO],Judge Release:LL10,0,832,1017.316650390625,0.029345703124931788,11,0
2023-09-09 11:59:19.819, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:20.312, [INFO],Judge Release:LL11,0,832,1017.314697265625,0.023730468750045475,11,0
2023-09-09 11:59:21.315, [INFO],Judge Release:LL11,0,854,1017.279541015625,0.023730468750045475,12,0
2023-09-09 11:59:22.318, [INFO],Judge Release:LL11,0,854,1017.279541015625,0.023730468750045475,12,0
2023-09-09 11:59:23.321, [INFO],Judge Release:LL11,0,854,1017.279541015625,0.023730468750045475,12,0
2023-09-09 11:59:24.326, [INFO],Judge Release:LL11,0,854,1017.279541015625,0.023730468750045475,12,0
2023-09-09 11:59:25.329, [INFO],Judge Release:LL11,0,854,1017.279541015625,0.023730468750045475,12,0
2023-09-09 11:59:26.319, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:26.332, [INFO],Judge Release:LL12,0,854,1017.24951171875,-0.015283203125022737,12,0
2023-09-09 11:59:27.335, [INFO],Judge Release:LL12,0,825,1017.3369140625,-0.015283203125022737,13,0
2023-09-09 11:59:28.338, [INFO],Judge Release:LL12,0,825,1017.3369140625,-0.015283203125022737,13,0
2023-09-09 11:59:29.343, [INFO],Judge Release:LL12,0,825,1017.3369140625,-0.015283203125022737,13,0
2023-09-09 11:59:30.346, [INFO],Judge Release:LL12,0,825,1017.3369140625,-0.015283203125022737,13,0
2023-09-09 11:59:31.349, [INFO],Judge Release:LL12,0,825,1017.3369140625,-0.015283203125022737,13,0
2023-09-09 11:59:32.352, [INFO],Judge Release:LL12,0,825,1017.3369140625,-0.015283203125022737,13,0
2023-09-09 11:59:32.820, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:33.355, [INFO],Judge Release:LL13,0,843,1017.228759765625,-0.046337890624954525,13,0
2023-09-09 11:59:34.359, [INFO],Judge Release:LL13,0,843,1017.194091796875,-0.046337890624954525,14,0
2023-09-09 11:59:35.362, [INFO],Judge Release:LL13,0,843,1017.194091796875,-0.046337890624954525,14,0
2023-09-09 11:59:36.365, [INFO],Judge Release:LL13,0,843,1017.194091796875,-0.046337890624954525,14,0
2023-09-09 11:59:37.368, [INFO],Judge Release:LL13,0,843,1017.194091796875,-0.046337890624954525,14,0
2023-09-09 11:59:38.371, [INFO],Judge Release:LL13,0,843,1017.194091796875,-0.046337890624954525,14,0
2023-09-09 11:59:39.321, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:39.375, [INFO],Judge Release:LL14,0,843,1017.177490234375,-0.0011230468750227374,14,0
2023-09-09 11:59:40.378, [INFO],Judge Release:LL14,0,853,1017.232177734375,-0.0011230468750227374,15,0
2023-09-09 11:59:41.381, [INFO],Judge Release:LL14,0,853,1017.232177734375,-0.0011230468750227374,15,0
2023-09-09 11:59:42.384, [INFO],Judge Release:LL14,0,853,1017.232177734375,-0.0011230468750227374,15,0
2023-09-09 11:59:43.386, [INFO],Judge Release:LL14,0,853,1017.232177734375,-0.0011230468750227374,15,0
2023-09-09 11:59:44.391, [INFO],Judge Release:LL14,0,853,1017.232177734375,-0.0011230468750227374,15,0
2023-09-09 11:59:45.394, [INFO],Judge Release:LL14,0,853,1017.232177734375,-0.0011230468750227374,15,0
2023-09-09 11:59:45.821, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:46.396, [INFO],Judge Release:LL15,0,824,1017.23388671875,0.008691406250022737,16,0
2023-09-09 11:59:47.400, [INFO],Judge Release:LL15,0,824,1017.245849609375,0.008691406250022737,16,0
2023-09-09 11:59:48.403, [INFO],Judge Release:LL15,0,824,1017.245849609375,0.008691406250022737,16,0
2023-09-09 11:59:49.407, [INFO],Judge Release:LL15,0,824,1017.245849609375,0.008691406250022737,16,0
2023-09-09 11:59:50.410, [INFO],Judge Release:LL15,0,824,1017.245849609375,0.008691406250022737,16,0
2023-09-09 11:59:51.413, [INFO],Judge Release:LL15,0,824,1017.245849609375,0.008691406250022737,16,0
2023-09-09 11:59:52.322, [INFO],Disp pressure too stable or minus
2023-09-09 11:59:52.416, [INFO],Judge Release:LL16,0,824,1017.1845703125,-0.019580078125045475,16,0
2023-09-09 11:59:53.419, [INFO],Judge Release:LL16,0,855,1017.253662109375,-0.019580078125045475,17,0
2023-09-09 11:59:54.424, [INFO],Judge Release:LL16,0,855,1017.253662109375,-0.019580078125045475,17,0
2023-09-09 11:59:55.427, [INFO],Judge Release:LL16,0,855,1017.253662109375,-0.019580078125045475,17,0
2023-09-09 11:59:56.430, [INFO],Judge Release:LL16,0,855,1017.253662109375,-0.019580078125045475,17,0
